,FPR,FNR
0,0.19806590257879655,0.42028985507246375
1,0.167621776504298,0.4666666666666667
2,0.20236389684813755,0.41739130434782606
3,0.1977077363896848,0.4260869565217391
4,0.20021489971346704,0.4260869565217391
5,0.1937679083094556,0.42318840579710143
6,0.18230659025787965,0.4434782608695652
7,0.17371060171919772,0.45507246376811594
8,0.18803724928366763,0.4405797101449275
9,0.14577363896848136,0.5101449275362319
10,0.19054441260744986,0.4318840579710145
11,0.19340974212034384,0.4260869565217391
12,0.17872492836676218,0.4463768115942029
13,0.18553008595988538,0.4434782608695652
14,0.20558739255014327,0.4057971014492754
15,0.16654727793696275,0.4753623188405797
16,0.21525787965616044,0.4057971014492754
17,0.1930515759312321,0.42028985507246375
18,0.16332378223495703,0.47246376811594204
19,0.20164756446991405,0.42028985507246375
20,0.1916189111747851,0.4260869565217391
21,0.18517191977077363,0.4405797101449275
22,0.14828080229226362,0.5101449275362319
23,0.15508595988538681,0.48695652173913045
24,0.1780085959885387,0.4463768115942029
25,0.16439828080229227,0.4666666666666667
26,0.18982808022922637,0.43768115942028984
27,0.20522922636103152,0.41739130434782606
28,0.1977077363896848,0.42318840579710143
29,0.1601002865329513,0.48695652173913045
30,0.18839541547277938,0.43478260869565216
31,0.17979942693409742,0.43768115942028984
32,0.20594555873925502,0.4057971014492754
33,0.21561604584527222,0.39710144927536234
34,0.19663323782234957,0.4260869565217391
35,0.2034383954154728,0.40869565217391307
36,0.19520057306590258,0.4260869565217391
37,0.12679083094555874,0.5623188405797102
38,0.19269340974212035,0.4405797101449275
39,0.16977077363896848,0.4608695652173913
40,0.13574498567335244,0.5246376811594203
41,0.1758595988538682,0.4608695652173913
42,0.1497134670487106,0.5014492753623189
43,0.19555873925501432,0.42028985507246375
44,0.17693409742120345,0.45507246376811594
45,0.1909025787965616,0.4289855072463768
46,0.1751432664756447,0.4492753623188406
47,0.15365329512893983,0.4927536231884058
48,0.15938395415472778,0.46956521739130436
49,0.19412607449856734,0.43478260869565216
